TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
SPFB.RTS-9.23;D;20230529;0;104000.0000000;104840.0000000;103780.0000000;104410.0000000;574
SPFB.RTS-9.23;D;20230530;0;104200.0000000;105110.0000000;103050.0000000;103430.0000000;1441
SPFB.RTS-9.23;D;20230531;0;103200.0000000;103900.0000000;102720.0000000;103710.0000000;544
SPFB.RTS-9.23;D;20230601;0;103850.0000000;104200.0000000;103410.0000000;103800.0000000;568
SPFB.RTS-9.23;D;20230602;0;103810.0000000;104490.0000000;103500.0000000;103850.0000000;930
SPFB.RTS-9.23;D;20230605;0;103690.0000000;104580.0000000;103310.0000000;103460.0000000;2092
SPFB.RTS-9.23;D;20230606;0;103330.0000000;103620.0000000;101650.0000000;103000.0000000;2774
SPFB.RTS-9.23;D;20230607;0;103030.0000000;103890.0000000;102390.0000000;102610.0000000;2552
SPFB.RTS-9.23;D;20230608;0;102530.0000000;103150.0000000;102170.0000000;102280.0000000;3135
SPFB.RTS-9.23;D;20230609;0;102310.0000000;103720.0000000;102140.0000000;103050.0000000;5589
SPFB.RTS-9.23;D;20230613;0;103010.0000000;103750.0000000;102750.0000000;103210.0000000;19073
SPFB.RTS-9.23;D;20230614;0;103160.0000000;104220.0000000;103070.0000000;103820.0000000;43338
SPFB.RTS-9.23;D;20230615;0;103810.0000000;105700.0000000;103570.0000000;105470.0000000;104044
SPFB.RTS-9.23;D;20230616;0;105430.0000000;105960.0000000;104890.0000000;105170.0000000;87217
SPFB.RTS-9.23;D;20230619;0;105040.0000000;105560.0000000;104570.0000000;105500.0000000;87557
SPFB.RTS-9.23;D;20230620;0;105500.0000000;105510.0000000;103940.0000000;104620.0000000;104842
SPFB.RTS-9.23;D;20230621;0;104640.0000000;106680.0000000;104420.0000000;106410.0000000;121868
SPFB.RTS-9.23;D;20230622;0;106410.0000000;106740.0000000;105660.0000000;105800.0000000;79976
SPFB.RTS-9.23;D;20230623;0;105770.0000000;105830.0000000;101570.0000000;101800.0000000;173270
SPFB.RTS-9.23;D;20230626;0;102540.0000000;104350.0000000;101350.0000000;102660.0000000;226349
SPFB.RTS-9.23;D;20230627;0;102850.0000000;103440.0000000;102420.0000000;102920.0000000;90967
SPFB.RTS-9.23;D;20230628;0;102950.0000000;103130.0000000;101440.0000000;101820.0000000;95140
SPFB.RTS-9.23;D;20230629;0;101870.0000000;102370.0000000;100460.0000000;100640.0000000;117026
SPFB.RTS-9.23;D;20230630;0;100720.0000000;100940.0000000;99050.0000000;99110.0000000;145215
SPFB.RTS-9.23;D;20230703;0;99490.0000000;101090.0000000;99440.0000000;100660.0000000;103263
SPFB.RTS-9.23;D;20230704;0;100640.0000000;100990.0000000;99250.0000000;99950.0000000;118570
SPFB.RTS-9.23;D;20230705;0;100160.0000000;100550.0000000;99260.0000000;99650.0000000;94537
SPFB.RTS-9.23;D;20230706;0;99190.0000000;100160.0000000;98070.0000000;99330.0000000;137293
SPFB.RTS-9.23;D;20230707;0;99600.0000000;100000.0000000;98860.0000000;99870.0000000;68837
SPFB.RTS-9.23;D;20230710;0;99840.0000000;102150.0000000;99770.0000000;102130.0000000;84667
SPFB.RTS-9.23;D;20230711;0;102140.0000000;102450.0000000;101330.0000000;102130.0000000;83623
SPFB.RTS-9.23;D;20230712;0;102120.0000000;102720.0000000;101580.0000000;102210.0000000;90346
SPFB.RTS-9.23;D;20230713;0;102110.0000000;103270.0000000;102010.0000000;102720.0000000;93825
SPFB.RTS-9.23;D;20230714;0;102790.0000000;102980.0000000;102010.0000000;102880.0000000;68872
SPFB.RTS-9.23;D;20230717;0;102560.0000000;103640.0000000;101580.0000000;102820.0000000;99448
SPFB.RTS-9.23;D;20230718;0;102730.0000000;104330.0000000;102450.0000000;104160.0000000;77442
SPFB.RTS-9.23;D;20230719;0;104110.0000000;104160.0000000;103310.0000000;103490.0000000;66065
SPFB.RTS-9.23;D;20230720;0;103580.0000000;104030.0000000;102730.0000000;102840.0000000;94209
SPFB.RTS-9.23;D;20230721;0;102830.0000000;103860.0000000;102570.0000000;102900.0000000;94454
SPFB.RTS-9.23;D;20230724;0;102780.0000000;104130.0000000;102770.0000000;104060.0000000;63405
SPFB.RTS-9.23;D;20230725;0;104130.0000000;105190.0000000;103950.0000000;105140.0000000;67505
SPFB.RTS-9.23;D;20230726;0;105030.0000000;105490.0000000;104610.0000000;105120.0000000;56788
SPFB.RTS-9.23;D;20230727;0;105290.0000000;106080.0000000;105010.0000000;105050.0000000;65441
SPFB.RTS-9.23;D;20230728;0;105220.0000000;105280.0000000;104510.0000000;104750.0000000;63173
SPFB.RTS-9.23;D;20230731;0;104650.0000000;107510.0000000;104530.0000000;107510.0000000;98246
SPFB.RTS-9.23;D;20230801;0;107460.0000000;107820.0000000;106510.0000000;107030.0000000;94903
SPFB.RTS-9.23;D;20230802;0;106940.0000000;107370.0000000;105380.0000000;105900.0000000;113491
SPFB.RTS-9.23;D;20230803;0;105880.0000000;107340.0000000;105710.0000000;107070.0000000;97500
SPFB.RTS-9.23;D;20230804;0;107250.0000000;107620.0000000;102420.0000000;103590.0000000;208551
SPFB.RTS-9.23;D;20230807;0;103680.0000000;104890.0000000;103230.0000000;103540.0000000;119641
SPFB.RTS-9.23;D;20230808;0;103470.0000000;103660.0000000;101600.0000000;102000.0000000;110580
SPFB.RTS-9.23;D;20230809;0;102210.0000000;102990.0000000;101410.0000000;102960.0000000;88955
SPFB.RTS-9.23;D;20230810;0;103000.0000000;104140.0000000;102810.0000000;103670.0000000;82037
SPFB.RTS-9.23;D;20230811;0;103540.0000000;103740.0000000;101860.0000000;102180.0000000;83407
SPFB.RTS-9.23;D;20230814;0;102040.0000000;103470.0000000;101270.0000000;103280.0000000;150510
SPFB.RTS-9.23;D;20230815;0;103500.0000000;104710.0000000;102210.0000000;103340.0000000;147974
SPFB.RTS-9.23;D;20230816;0;103290.0000000;104270.0000000;101650.0000000;103650.0000000;138740
SPFB.RTS-9.23;D;20230817;0;103740.0000000;105450.0000000;103340.0000000;105320.0000000;107433
